scenario,id,actual (MW)
1,A6673,292.64016753715737
1,A6682,295.73711209806856
1,A6684,290.738547495687
1,A6710,290.01692560291104
1,A6811,14.266352311747234
1,A6863,6.754634111094674
1,A6866,5.0829609579953745
1,A6870,5.701112324379287
1,A6884,59.8606520642257
1,A6886_0,0.030445297939050042
1,A6959,29.802942254103353
1,A6985,0.03036445066794819
1,A6992,0.3015526763468971
1,A6994_0,0.30103635775676874
1,A6994_1,3.8343279219263997
1,A6995,294.0224447701224
1,A6999_0,0.3028972744100055
1,A6999_1,17.99664673619168
1,A7047,34.74601137698881
1,A7049,47.90694818791888
1,A7064,7.643763547521345
1,A7065,0.30034708726486153
1,A7074_0,93.58142172829048
1,A7077_0,92.78251101493484
1,A7081,5.898641088120166
1,A7082,5.949115531624911
1,A7150,4.023856055392646
1,A7158,0.02968868033933652
1,A7159,29.532176395380105
1,A7160,29.90483194139384
1,A7161,293.81640023332943
1,A7162,29.624832131064476
1,A7163,29.977434467271355
1,A7164,30.286957121075982
1,A7165,30.099016507240602
1,A7166,29.508448514604314
1,A7311,10.618457209230419
1,A7353,44.114497721916635
1,A7363,43.09720280623278
1,A7493_0,0.029989855823460494
1,A7493_1,12.087759590478909
1,A7502,5.966908439044527
1,A7548_0,0.3030160460071151
1,A7548_1,2.1048795651048606
1,A7550,35.24113009586755
1,A7589,20.204480412065344
1,A7590,18.18790544899407
1,A7682,0.7419195754200532
1,A7683,1.1046679829578565
1,A7795,39.52826656864759
1,A7796,45.5029284871165
1,A7797,46.71076000318992
1,A7869_0,1.1916262072206654
1,A7894,4.87179663503656
1,A7895,4.7025901456333745
1,A7931,30.283601447239676
1,A7932,60.33794055528153
1,A7933,288.33859284337484
1,A7937,21.358134964332674
1,A7984,17.38399695880978
1,A7985,3.350811082815484
1,A7986,6.635778965332078
1,A8014_0,1.5178996181443993
1,A8015_0,0.02952413713355125
1,A8015_1,15.182416894835491
1,A8016_0,0.03015021135254438
1,A8016_1,10.648780567617635
1,A8021,2.1314798930159773
1,A8022,6.979914087861454
1,A8030,14.814635818377422
1,A8034,3.880378284281264
1,A8035,3.9339114631497263
1,A8073,44.636592357258095
1,A8157,29.39101575699114
1,A8281,29.51616885412079
1,A8288,23.952822113650562
1,A8301,59.0242522090531
1,A8534,8.705831950776068
1,A8535,29.900932085503715
1,A8723,17.912054824405583
1,A8724,14.797300873387611
1,A8897_0,14.773775391730027
1,A9015,42.8347345426963
1,A9016,75.08728270130295
1,A9227,2.958972432434112
1,A9428,292.68974615155014
1,A9480,0.2953681462344486
1,A9514,34.169382573061164
1,A9674,14.420590133293457
1,A9921,4.113795591411235
1,A10203,1.1560929057943938
1,A10204,3.8391717784774584
1,A10506,45.61839140589447
1,A10522,60.679322314391996
1,A10557,51.2616722499217
1,A10558,50.73131729808162
1,A10559,49.476481335430904
1,A10833,46.48860890871315
1,A11356_0,0.029547881908202615
1,A11617,60.18297593533035
1,A11627,18.860773064595403
1,A11628,30.243445513180056
1,A11663,91.62749114688141
1,A11907,31.232566136340843
1,A11950,75.96344490077634
1,A12132,4.811522635011102
1,A12133,38.29320749520625
1,A12493,60.780399597534505
1,A12753,29.063983754832762
1,A12762_0,1.2080407837276566
1,A12822,51.07649479596704
1,A12823,103.15677653635444
1,A13309,291.06962838497356
1,A13962,35.30269239760417
1,A13964,19.344802725436068
1,A13965,88.7907898794639
1,A13966_0,0.29957057388634506
1,A13966_1,30.358361156426703
1,A13985_0,0.029754826021086075
1,A13985_1,29.856234312707134
1,A14023,59.095733970783215
1,A14222,23.408069192724426
1,A14223,0.029350703919388786
1,A14274_0,0.304503847465888
1,A14274_1,50.17558773165521
1,A14329,94.35156649536145
1,A14330,148.2776473955374
1,A14514,25.40253157885842
1,A14517_0,14.158922959395415
1,A14605_0,0.2989254148213079
1,A14605_1,2.7369711398883236
1,A14845,1.374357306124917
1,A14847,2.060232950218573
1,A14849,0.2569577470664982
1,A14852,4.516699876453362
1,A14861,1.3744302431842736
1,A14868,1.3970811882440255
1,A14869,0.9125839890020047
1,A14896_0,23.79906164284584
1,A15186,44.02511969816893
1,A15206,31.021144349365102
1,A15247,74.37851800878931
1,A15448,45.00553795295784
1,A15458,33.655592714291636
1,A15505,59.580464156433
1,A15506_0,0.2945975542560884
1,A15506_1,60.12189833876141
1,A15520,60.19411387187632
1,A15531,12.537152560316361
1,A15533,17.913356438135537
1,A15534,59.91103515918911
1,A15568,59.642918681167224
1,A15569_0,29.870291304699343
1,A15753,43.020754938146155
1,A15765_0,9.21807432157322
1,A15768,0.02973291960538465
1,A15877,27.372193039462893
1,A16452,1.4391108308221765
1,A16464_0,0.3000982096515836
1,A16464_1,39.01755400332639
1,A16485,0.30201708835270236
1,A16807,44.57058931060735
1,A16808,62.42160448865855
1,A16809,58.75239908643431
2,A3200,69.16212159118484
2,A3205,0.6614067959783939
2,A3213,15.028173587595633
2,A3215,70.50677161435753
2,A3375,69.88497652891844
2,A3427,14.737327236320784
2,A3706,65.69565126718408
2,A3762,3.4296251425687334
2,A3911,12.762326915085762
2,A3938,344.78260592812165
2,A3943,236.4943605257208
2,A3946,208.87726071602378
2,A3959,343.1751848392356
2,A3983,3.1874980474758305
2,A3986,3.6289330693848596
2,A4017,66.02468984371613
2,A4019,70.56565276250812
2,A4221,199.3696597276288
2,A4240,4.043666464675808
2,A4430,348.96269626647626
2,A4433,344.9599548991547
2,A4434,348.4551588611049
2,A4437,19.893952289588725
2,A4438,42.840302232658246
2,A4440,31.251878542238174
2,A4441,52.913652867010704
2,A4442,2.8174529848666654
2,A4557,0.034969468850439035
2,A4587,2.2000102383619087
2,A4588,70.748134146922
2,A4602,1.6477096636169812
2,A4621,3.432036577240702
2,A4639_0,4.457783782423126
2,A4639_1,0.32470307671019016
2,A5410,359.84336117227343
2,A5436,47.972804654162395
2,A5504,1.3727486589869917
2,A5506,10.489377845093507
2,A5507,0.0343159366459485
2,A5508,10.600371129677681
2,A5511,17.20250904971787
2,A5616,39.698298572261244
2,A5640_0,15.454685855499333
2,A5663,0.03539513241163323
2,A5692,0.3542894966991281
2,A5693,0.6203263952794528
2,A5694,0.6198213432972157
2,A5695,0.6302438478259974
2,A5696,4.218491424952306
2,A5699,17.69462306627429
2,A5701,7.042850348957646
2,A5702,2.885342104503167
2,A5704,0.7000601436795538
2,A5783,0.2636550079951433
2,A5807,35.02687270962428
2,A5811_0,0.35185925779144767
2,A5811_1,2.800506306140003
2,A5821,4.412918929167948
2,A5833,0.03484368048417496
2,A5840,3.058271303046282
2,A5845,1.5658192464439453
2,A5856,330.52241490948046
2,A5876,22.38311512298026
2,A5900,0.034287968816592435
2,A5906,3.5410931434680655
2,A5907,35.03621017295195
2,A5920,32.96158470122614
2,A5951,6.640135342199209
2,A5952,3.7531954269862924
2,A5953,48.134780770237725
2,A5970,14.003464457678156
2,A5977,63.49682176555509
2,A6026,53.992408479648674
2,A6027_0,0.3448301852952446
2,A6027_1,3.848233806076565
2,A6042,29.262465698419746
2,A6336,13.848401588255468
2,A6337,0.03521275086495388
2,A6341,70.60350417575815
2,A6346,8.937114660091513
2,A6347,26.322190526854115
2,A6375,51.87604484417653
2,A6407,26.413953129593175
2,A6411,61.709368670717794
2,A6420,70.54377899153792
2,A6430,34.676872398985616
2,A6433,99.97894559696816
2,A6434,53.46500456796706
2,A6436,61.27932662963294
2,A6438_0,0.3530320599378264
2,A6438_1,20.62356656220287
2,A6446,5.9794350598112445
2,A6606_0,2.4616136416577437
2,A6607,35.414756837328326
2,A6611,5.578497139468307
2,A6620,9.60225785567549
2,A6625,3.154257615235406
2,A6634,0.3493886551674921
2,A6663,326.1931050055988
2,A6673,330.4330604699255
2,A6682,328.9691732005092
2,A6684,326.81978124691744
2,A6710,324.30309598233345
2,A6811,16.43197904558302
2,A6863,7.927960090071719
2,A6866,6.01829371860639
2,A6870,6.596697710604415
2,A6884,70.3832133730814
2,A6886_0,0.03538388813744852
2,A6959,35.213174362929024
2,A6985,0.03540853572034916
2,A6992,0.34307226417355324
2,A6994_0,0.3431746120561613
2,A6994_1,4.49357935622635
2,A6995,346.07406762801986
2,A6999_0,0.34592525767789273
2,A6999_1,20.81845762186043
2,A7047,38.802217819320525
2,A7049,55.40310602133999
2,A7064,8.88185847906009
2,A7065,0.34560083209543896
2,A7074_0,108.45895071576219
2,A7077_0,107.85680098627824
2,A7081,6.905420052464323
2,A7082,6.798881167853029
2,A7150,4.777690981976352
2,A7158,0.03506791274452091
2,A7159,34.47276634714912
2,A7160,35.391026781659775
2,A7161,343.54667376338455
2,A7162,34.69137755955673
2,A7163,34.704465920808595
2,A7164,34.38271491481237
2,A7165,35.24996989355985
2,A7166,34.868176257649665
2,A7311,12.719004805137478
2,A7353,48.66177654003435
2,A7363,48.70230536199088
2,A7493_0,0.03430885654410472
2,A7493_1,14.050312761520328
2,A7502,6.933375167257298
2,A7548_0,0.34691983868088067
2,A7548_1,2.4388040462274745
2,A7550,41.0092395894194
2,A7589,22.652812682276927
2,A7590,19.820994448683408
2,A7682,0.8242692282420668
2,A7683,1.2031812937325983
2,A7795,46.171192078100724
2,A7796,52.465911789554895
2,A7797,54.893576775600735
2,A7869_0,1.4048202508649625
2,A7894,5.507141807841568
2,A7895,5.570450677804452
2,A7931,34.456535781812946
2,A7932,69.43032114031655
2,A7933,330.5862126781691
2,A7937,24.05482163308061
2,A7984,19.095005407351376
2,A7985,3.822876933561464
2,A7986,7.410323728039707
2,A8014_0,1.7596406160425058
2,A8015_0,0.034802631091855704
2,A8015_1,17.33572193642304
2,A8016_0,0.034452546754729044
2,A8016_1,12.628113628537697
2,A8021,2.4719823763417677
2,A8022,8.114416027956493
2,A8030,17.69518992213225
2,A8034,4.534671159777014
2,A8035,4.641439557624475
2,A8073,52.77751484934924
2,A8157,34.73729455418713
2,A8281,34.09377561371849
2,A8288,27.638232943955945
2,A8301,70.51039163957373
2,A8534,9.790856756602592
2,A8535,33.013814915453814
2,A8723,20.120954859112533
2,A8724,16.956755822304007
2,A8897_0,11.062437624504131
2,A9015,48.38595136250979
2,A9016,86.13192363195803
2,A9227,3.43774521773602
2,A9428,325.8182558065526
2,A9480,0.3496656588077402
2,A9514,39.90072789008111
2,A9674,16.215101572390353
2,A9921,4.539464299996174
2,A10203,1.3217481441524348
2,A10204,4.407207089745383
2,A10506,52.57667067803904
2,A10522,69.82178874254207
2,A10557,58.74379393146184
2,A10558,58.62176625772888
2,A10559,57.67018274819001
2,A10833,53.885033139301704
2,A11356_0,0.0343397777760517
2,A11617,69.06302500667185
2,A11627,22.0220716379274
2,A11628,35.20224405896977
2,A11663,105.43298552433278
2,A11907,36.42061048817463
2,A11950,88.52441216179407
2,A12132,5.3866309165264985
2,A12133,43.55845554211016
2,A12493,69.76500362070851
2,A12753,32.63002591635865
2,A12762_0,1.3897860212398558
2,A12822,58.275429634156644
2,A12823,116.60817983060505
2,A13309,329.751214694743
2,A13962,40.211313842150304
2,A13964,22.61952746036859
2,A13965,103.21913229768447
2,A13966_0,0.34527480702178814
2,A13966_1,35.626670579627174
2,A13985_0,0.03439779174523707
2,A13985_1,35.068326342314045
2,A14023,70.22911610893624
2,A14222,26.453688145762587
2,A14223,0.03284177898890346
2,A14274_0,0.3517706143557728
2,A14274_1,58.4807945124059
2,A14329,107.8304582440055
2,A14330,176.97066708656777
2,A14514,29.148398973081175
2,A14517_0,16.13916596585007
2,A14605_0,0.34398403779428666
2,A14605_1,3.182629918826795
2,A14845,1.5595534282321954
2,A14847,2.331972936098978
2,A14849,0.29464477806502204
2,A14852,4.952333262550362
2,A14861,1.5809059244260426
2,A14868,1.6088475155750182
2,A14869,1.005849100736715
2,A14896_0,28.316403404996798
2,A15186,51.92854429306722
2,A15206,37.18809409468245
2,A15247,86.60723766027321
2,A15448,51.9019785543649
2,A15458,37.83967363758419
2,A15505,69.30811477038539
2,A15506_0,0.3524044001540942
2,A15506_1,68.57305151568137
2,A15520,68.75418250157226
2,A15531,14.145544363262506
2,A15533,20.685138488657426
2,A15534,70.60235832030621
2,A15568,68.94686542476013
2,A15569_0,35.037086542257384
2,A15753,48.89193347333263
2,A15765_0,10.22571934147633
2,A15768,0.03430017409819733
2,A15877,31.43298657736013
2,A16452,1.6315079566598727
2,A16464_0,0.3431302661641415
2,A16464_1,45.078091036780016
2,A16485,0.34394303678803195
2,A16807,52.11989396371308
2,A16808,72.10697344983402
2,A16809,69.16661035783159
3,A3200,62.12480762212318
3,A3205,0.6703931259155178
3,A3213,13.350868420988638
3,A3215,62.41577572265846
3,A3375,61.68583270438495
3,A3427,12.835942335663962
3,A3706,67.31501115067209
3,A3762,3.5253326804514025
3,A3911,11.508360691272912
3,A3938,306.087823162929
3,A3943,212.96527778448012
3,A3946,183.5347558981638
3,A3959,308.9062055935918
3,A3983,2.880935726993851
3,A3986,3.2913031009569838
3,A4017,67.33247260965875
3,A4019,61.66095189731821
3,A4221,200.71732856302452
3,A4240,4.199673947208975
3,A4430,311.48689650728085
3,A4433,308.6178869911773
3,A4434,305.1390586429039
3,A4437,17.80939520023594
3,A4438,37.566507282850345
3,A4440,27.39107910033465
3,A4441,47.4799452453867
3,A4442,2.562437019441365
3,A4557,0.03089539400875875
3,A4587,1.9648488343044053
3,A4588,62.27050472850902
3,A4602,1.488985697856062
3,A4621,3.0685439503289467
3,A4639_0,4.5656414392239455
3,A4639_1,0.33383543752893347
3,A5410,367.2594572274363
3,A5436,48.21586430537019
3,A5504,1.224559682578209
3,A5506,9.334750481564079
3,A5507,0.031385781007640265
3,A5508,9.339394536117325
3,A5511,15.449015838239363
3,A5616,40.381882105051965
3,A5640_0,14.055003674151246
3,A5663,0.030910309971682887
3,A5692,0.3061147078247298
3,A5693,0.5515631383939192
3,A5694,0.5530813393723482
3,A5695,0.5515770470858968
3,A5696,3.6815059677053834
3,A5699,15.467501385115105
3,A5701,6.195430836798648
3,A5702,2.5789981855943576
3,A5704,0.6251989040757215
3,A5783,0.26727297654236865
3,A5807,31.13802751196574
3,A5811_0,0.30986136040431655
3,A5811_1,2.5063769339361786
3,A5821,3.897467953689032
3,A5833,0.030774922860792014
3,A5840,2.756256826230198
3,A5845,1.4124405689669226
3,A5856,337.31118675807835
3,A5876,22.70727203682726
3,A5900,0.03113373323808817
3,A5906,3.0710032566459886
3,A5907,30.913635344186545
3,A5920,33.25405521126956
3,A5951,5.978702068525689
3,A5952,3.3396024803021493
3,A5953,43.916378397526884
3,A5970,12.478526961702595
3,A5977,55.349737016781845
3,A6026,47.91329918497571
3,A6027_0,0.3123473645384149
3,A6027_1,3.44633334345376
3,A6042,30.402683940667767
3,A6336,12.367355370649483
3,A6337,0.031100273197193044
3,A6341,62.76738504255821
3,A6346,8.134433486830263
3,A6347,22.903694271200997
3,A6375,47.0585250376857
3,A6407,23.4777809203304
3,A6411,54.27011065325646
3,A6420,62.583564461457875
3,A6430,30.286966152171594
3,A6433,89.82781512635974
3,A6434,46.89984923142709
3,A6436,54.64866728099014
3,A6438_0,0.305210871163682
3,A6438_1,18.204682831338953
3,A6446,6.038330479848946
3,A6606_0,2.195562059752677
3,A6607,30.709246563356967
3,A6611,4.925270081056921
3,A6620,8.714390330364227
3,A6625,2.779627537784756
3,A6634,0.31357899382099313
3,A6663,334.064569649327
3,A6673,332.6336646944602
3,A6682,334.5560713396519
3,A6684,338.63838502678493
3,A6710,331.2149274871006
3,A6811,16.452713260075676
3,A6863,7.051249053447117
3,A6866,5.189495595302703
3,A6870,5.82148109918645
3,A6884,61.4224791371217
3,A6886_0,0.031106529210999358
3,A6959,31.3624654849597
3,A6985,0.03132012754084827
3,A6992,0.31285888110639637
3,A6994_0,0.31275833283043764
3,A6994_1,4.046483887687949
3,A6995,312.58293357596386
3,A6999_0,0.3136151456193242
3,A6999_1,18.560376293776283
3,A7047,38.87321978789994
3,A7049,49.75438523577488
3,A7064,7.747560773052368
3,A7065,0.3073549273081195
3,A7074_0,96.16966363813869
3,A7077_0,95.81237718755824
3,A7081,6.068040129728844
3,A7082,6.099691727994841
3,A7150,4.213898859969159
3,A7158,0.030957321029597445
3,A7159,31.122632869566818
3,A7160,30.69838794902772
3,A7161,311.1010854891847
3,A7162,30.76478185159055
3,A7163,30.738429695292652
3,A7164,30.876252321714972
3,A7165,31.267447511293888
3,A7166,31.24212568436843
3,A7311,11.059566856070855
3,A7353,49.79407893728477
3,A7363,49.79292127759086
3,A7493_0,0.031031483135128633
3,A7493_1,12.784129485802065
3,A7502,6.120536740052327
3,A7548_0,0.30978186008003833
3,A7548_1,2.190560054303634
3,A7550,36.70242777148364
3,A7589,22.820396731481214
3,A7590,20.25893576697854
3,A7682,0.8465290590063155
3,A7683,1.239148534192537
3,A7795,41.45527556454941
3,A7796,47.52638371005233
3,A7797,49.28319841186394
3,A7869_0,1.2487220359432092
3,A7894,4.906146833960576
3,A7895,5.021778868985967
3,A7931,30.731005539787773
3,A7932,62.3875944697445
3,A7933,333.8689892383785
3,A7937,24.49851435228729
3,A7984,19.578121535924492
3,A7985,3.9417508364871443
3,A7986,7.654291401845703
3,A8014_0,1.5436214038840523
3,A8015_0,0.031217485598904002
3,A8015_1,15.295512441027153
3,A8016_0,0.03068615190056695
3,A8016_1,11.10489331514601
3,A8021,2.196252723520686
3,A8022,7.204296886298079
