id,node,capacity (MW),offer ($/MW),type,DA,dRT0,RT0,dRT1,RT1,dRT2,RT2,dRT3,RT3,dRT4,RT4,dRT5,RT5,dRT6,RT6,dRT7,RT7,dRT8,RT8,dRT9,RT9,dRT10,RT10,dRT11,RT11,dRT12,RT12,dRT13,RT13,dRT14,RT14,dRT15,RT15,dRT16,RT16,dRT17,RT17,dRT18,RT18,dRT19,RT19,dRT20,RT20,dRT21,RT21,dRT22,RT22,dRT23,RT23,dRT24,RT24,dRT25,RT25,dRT26,RT26,dRT27,RT27,dRT28,RT28,dRT29,RT29,dRT30,RT30,dRT31,RT31,dRT32,RT32,dRT33,RT33,dRT34,RT34,dRT35,RT35,dRT36,RT36,dRT37,RT37,dRT38,RT38,dRT39,RT39,dRT40,RT40,dRT41,RT41,dRT42,RT42,dRT43,RT43,dRT44,RT44,dRT45,RT45,dRT46,RT46,dRT47,RT47,dRT48,RT48,dRT49,RT49,dRT50,RT50,dRT51,RT51,dRT52,RT52,dRT53,RT53,dRT54,RT54,dRT55,RT55,dRT56,RT56,dRT57,RT57,dRT58,RT58,dRT59,RT59,dRT60,RT60,dRT61,RT61,dRT62,RT62,dRT63,RT63,dRT64,RT64,dRT65,RT65,dRT66,RT66,dRT67,RT67,dRT68,RT68,dRT69,RT69,dRT70,RT70,dRT71,RT71,dRT72,RT72,dRT73,RT73,dRT74,RT74,dRT75,RT75,dRT76,RT76,dRT77,RT77,dRT78,RT78,dRT79,RT79,dRT80,RT80,dRT81,RT81,dRT82,RT82,dRT83,RT83,dRT84,RT84,dRT85,RT85,dRT86,RT86,dRT87,RT87,dRT88,RT88,dRT89,RT89,dRT90,RT90,dRT91,RT91,dRT92,RT92,dRT93,RT93,dRT94,RT94,dRT95,RT95,dRT96,RT96,dRT97,RT97,dRT98,RT98,dRT99,RT99,dRT100,RT100
A5696,North,12.0,0.0,wind,0.0,3.762294358651161,3.762294358651161,3.639517308090035,3.639517308090035,4.218491424952276,4.218491424952276,3.681505967705334,3.681505967705334,3.9859203753014754,3.9859203753014754,4.0775699848680915,4.0775699848680915,3.9576486819394177,3.9576486819394177,4.373676554998497,4.373676554998497,3.4957217240447562,3.4957217240447562,3.691504845194231,3.691504845194231,4.342353305624101,4.342353305624101,3.3284768115785255,3.3284768115785255,4.045814030507586,4.045814030507586,3.3975523659632927,3.3975523659632927,3.6143171986860807,3.6143171986860807,3.891695081550438,3.891695081550438,4.191484199400975,4.191484199400975,3.853374354787661,3.853374354787661,3.9944097359757507,3.9944097359757507,4.147384385239775,4.147384385239775,3.561513174616266,3.561513174616266,3.722640249756523,3.722640249756523,3.6647179188817063,3.6647179188817063,3.9781630881392402,3.9781630881392402,4.038217162397245,4.038217162397245,3.7431609907895336,3.7431609907895336,4.12677335603496,4.12677335603496,3.829070988926901,3.829070988926901,4.02533762704752,4.02533762704752,3.993313722140897,3.993313722140897,4.236582534243098,4.236582534243098,4.500801065820156,4.500801065820156,3.6073453921067085,3.6073453921067085,3.9754537740651585,3.9754537740651585,4.184783821324004,4.184783821324004,4.016600175966005,4.016600175966005,3.9835644347099333,3.9835644347099333,3.8450076917174556,3.8450076917174556,3.467673198961279,3.467673198961279,4.288775580220545,4.288775580220545,3.3207911031807953,3.3207911031807953,4.060579120284842,4.060579120284842,4.171256875094969,4.171256875094969,3.8527909980313098,3.8527909980313098,3.5650208709803337,3.5650208709803337,3.9888603953768325,3.9888603953768325,3.7892496472073844,3.7892496472073844,4.100425004097815,4.100425004097815,3.8806198632069027,3.8806198632069027,3.7592658767629246,3.7592658767629246,4.059490213918821,4.059490213918821,3.9492781482942974,3.9492781482942974,3.992704375289918,3.992704375289918,4.047468417424625,4.047468417424625,3.2769186990328762,3.2769186990328762,3.6328120830775106,3.6328120830775106,4.23774188525249,4.23774188525249,3.6429276996647104,3.6429276996647104,4.213205963729592,4.213205963729592,4.182554479293458,4.182554479293458,4.3391960861087,4.3391960861087,3.9133547411292966,3.9133547411292966,4.184460932738602,4.184460932738602,4.320037477811184,4.320037477811184,3.4321738629154197,3.4321738629154197,3.7925505096642382,3.7925505096642382,3.9399321616160705,3.9399321616160705,3.796670263624037,3.796670263624037,3.7209230740455723,3.7209230740455723,3.761377366808915,3.761377366808915,3.816810707666832,3.816810707666832,4.063559280217305,4.063559280217305,3.7978750867154076,3.7978750867154076,3.791172083816491,3.791172083816491,3.5693577067459046,3.5693577067459046,3.726660522449606,3.726660522449606,3.88803579188027,3.88803579188027,3.534146023606695,3.534146023606695,3.6042787396196445,3.6042787396196445,3.473803091693867,3.473803091693867,3.9162444311436957,3.9162444311436957,4.3184295501348515,4.3184295501348515,3.445994360480654,3.445994360480654,3.280165592309345,3.280165592309345,3.9413584169600426,3.9413584169600426,3.9403080130819035,3.9403080130819035,3.9732505472665025,3.9732505472665025,3.9019878608179397,3.9019878608179397,3.5366645774297467,3.5366645774297467,4.2285171761052425,4.2285171761052425,3.7942637961750734,3.7942637961750734,4.266101366919656,4.266101366919656,3.8837002817764414,3.8837002817764414,3.4343624426774113,3.4343624426774113,3.8321603911261946,3.8321603911261946,3.3889832021732786,3.3889832021732786,3.252164053399156,3.252164053399156,3.342701529183614,3.342701529183614,4.377528918190251,4.377528918190251,3.5747470958532404,3.5747470958532404,3.5336010079392963,3.5336010079392963
A5699,North,50.0,0.0,wind,0.0,15.676226494379648,15.676226494379648,15.058507988003498,15.058507988003498,17.69462306627429,17.69462306627429,15.467501385115156,15.467501385115156,16.527217543536608,16.527217543536608,17.203230065446746,17.203230065446746,16.489050940941752,16.489050940941752,17.951335524840033,17.951335524840033,14.111140692163474,14.111140692163474,15.01581792349782,15.01581792349782,17.629714000385547,17.629714000385547,14.377125134206722,14.377125134206722,16.723659846672376,16.723659846672376,13.364491736080481,13.364491736080481,15.196967519611803,15.196967519611803,15.860337419087614,15.860337419087614,17.634573752055417,17.634573752055417,15.8729143063739,15.8729143063739,16.703285259026188,16.703285259026188,16.99753265974516,16.99753265974516,14.632999064531873,14.632999064531873,15.759764366162926,15.759764366162926,15.367871520851281,15.367871520851281,16.410469550919174,16.410469550919174,16.915206489110687,16.915206489110687,15.55304569957002,15.55304569957002,17.200585154593455,17.200585154593455,16.194603454252956,16.194603454252956,16.5621014100642,16.5621014100642,16.899785482336142,16.899785482336142,18.063926939991916,18.063926939991916,18.862271274566524,18.862271274566524,15.129552169641102,15.129552169641102,16.61363537260104,16.61363537260104,17.35396086155697,17.35396086155697,16.867825902957634,16.867825902957634,16.84966085688029,16.84966085688029,16.01108516309762,16.01108516309762,14.366488869311581,14.366488869311581,18.409474672805004,18.409474672805004,14.164018151684843,14.164018151684843,16.794283829810183,16.794283829810183,17.5783075474817,17.5783075474817,16.112118820431192,16.112118820431192,14.96390021660261,14.96390021660261,16.656422610253003,16.656422610253003,15.79769608532547,15.79769608532547,16.953321434252757,16.953321434252757,16.163118790795465,16.163118790795465,15.450274688828017,15.450274688828017,17.11420655439383,17.11420655439383,16.546648603731228,16.546648603731228,16.482002822858362,16.482002822858362,16.60890615382118,16.60890615382118,13.907087701118655,13.907087701118655,14.990401710865626,14.990401710865626,17.573443396349035,17.573443396349035,15.055863183884526,15.055863183884526,17.837414732923662,17.837414732923662,17.23263687887595,17.23263687887595,17.983339738258678,17.983339738258678,16.246344125405244,16.246344125405244,17.21317862214255,17.21317862214255,17.802570623076576,17.802570623076576,14.218272158504703,14.218272158504703,15.974710429051356,15.974710429051356,16.404062234922435,16.404062234922435,15.500283590759295,15.500283590759295,15.361358722267823,15.361358722267823,15.688413282936722,15.688413282936722,15.59417133870329,15.59417133870329,17.01614179279818,17.01614179279818,15.942108879727698,15.942108879727698,15.94656896357617,15.94656896357617,14.930372536675918,14.930372536675918,15.28355133484581,15.28355133484581,16.03596912419414,16.03596912419414,14.724805796716964,14.724805796716964,15.205143734297621,15.205143734297621,14.460968998231465,14.460968998231465,16.43574598755515,16.43574598755515,18.45831574547026,18.45831574547026,14.875621230899696,14.875621230899696,12.051809788445553,12.051809788445553,16.179142541742294,16.179142541742294,16.171308456215,16.171308456215,16.169451709591158,16.169451709591158,16.10383904865091,16.10383904865091,14.599371796727155,14.599371796727155,17.84587352456583,17.84587352456583,15.900191161868861,15.900191161868861,17.408323650788816,17.408323650788816,16.065764007204848,16.065764007204848,14.104506305092514,14.104506305092514,16.13963802894102,16.13963802894102,13.84715024268121,13.84715024268121,14.290590726531718,14.290590726531718,14.239984675682479,14.239984675682479,18.07248572262324,18.07248572262324,14.7559159379133,14.7559159379133,14.73345688177858,14.73345688177858
A5701,North,20.0,0.0,wind,0.0,6.270490597751859,6.270490597751859,5.972583140009078,5.972583140009078,7.0428503489577,7.0428503489577,6.195430836798664,6.195430836798664,6.625734121517667,6.625734121517667,6.991898343407456,6.991898343407456,6.619230380539761,6.619230380539761,7.177085408660901,7.177085408660901,5.749940389547646,5.749940389547646,6.094078009071268,6.094078009071268,7.261396342770922,7.261396342770922,5.597822736038893,5.597822736038893,6.615542989945652,6.615542989945652,5.380371063704899,5.380371063704899,6.010335887786027,6.010335887786027,6.344809370522398,6.344809370522398,7.062733531076788,7.062733531076788,6.29795680755376,6.29795680755376,6.730493562013066,6.730493562013066,6.873211994296639,6.873211994296639,5.847569949941203,5.847569949941203,6.177513164982088,6.177513164982088,6.042473003880559,6.042473003880559,6.53853141766308,6.53853141766308,6.802591535544252,6.802591535544252,6.136283262431675,6.136283262431675,6.905245127129092,6.905245127129092,6.409711545210939,6.409711545210939,6.618602813632037,6.618602813632037,6.731827327775363,6.731827327775363,7.0017233105768355,7.0017233105768355,7.566514846413384,7.566514846413384,6.093000420287694,6.093000420287694,6.53176186875362,6.53176186875362,6.978462610715155,6.978462610715155,6.671136708338054,6.671136708338054,6.75463943310308,6.75463943310308,6.410988060478871,6.410988060478871,5.505241814893338,5.505241814893338,7.160041941685222,7.160041941685222,5.736438230698639,5.736438230698639,6.760503190939403,6.760503190939403,7.037092300810514,7.037092300810514,6.474076874457182,6.474076874457182,5.997111677713519,5.997111677713519,6.7550104251879475,6.7550104251879475,6.3418031419103045,6.3418031419103045,6.7147880420053525,6.7147880420053525,6.470787972909875,6.470787972909875,6.285495812745694,6.285495812745694,6.724718221615262,6.724718221615262,6.585913403407517,6.585913403407517,6.535647887862865,6.535647887862865,6.798882467357089,6.798882467357089,5.124959995604854,5.124959995604854,5.919859086984502,5.919859086984502,7.048444184865161,7.048444184865161,5.998798340804115,5.998798340804115,7.251229654163126,7.251229654163126,6.9701639730946,6.9701639730946,7.3467630721887645,7.3467630721887645,6.485068748192134,6.485068748192134,6.946702652934732,6.946702652934732,7.099214975116979,7.099214975116979,5.860776681479422,5.860776681479422,6.437438003552302,6.437438003552302,6.565256136418384,6.565256136418384,6.308896617556684,6.308896617556684,6.101520275431767,6.101520275431767,6.305300668617065,6.305300668617065,6.276624573782101,6.276624573782101,6.766044305634296,6.766044305634296,6.444865589312258,6.444865589312258,6.392488891946414,6.392488891946414,6.053781559086815,6.053781559086815,6.117105890451285,6.117105890451285,6.336686810427977,6.336686810427977,5.778853764945836,5.778853764945836,6.037132166347192,6.037132166347192,5.460917951476858,5.460917951476858,6.55689102677627,6.55689102677627,7.1344950002117,7.1344950002117,5.818561071526005,5.818561071526005,5.384138643722224,5.384138643722224,6.603764893115795,6.603764893115795,6.462388931510645,6.462388931510645,6.523317553666061,6.523317553666061,6.502701911636336,6.502701911636336,5.892485964565822,5.892485964565822,7.155091973721028,7.155091973721028,6.3504684955827315,6.3504684955827315,6.957576234751059,6.957576234751059,6.4251778635529035,6.4251778635529035,5.5867286019231415,5.5867286019231415,6.436889854408832,6.436889854408832,5.283264149082925,5.283264149082925,5.779502118738719,5.779502118738719,5.60981324111458,5.60981324111458,7.204026231450712,7.204026231450712,6.087829783369557,6.087829783369557,5.871844734317904,5.871844734317904
A5702,North,8.4,0.0,wind,0.0,2.6336060510558355,2.6336060510558355,2.4970955891259337,2.4970955891259337,2.885342104503138,2.885342104503138,2.5789981855944006,2.5789981855944006,2.79626277372563,2.79626277372563,2.859069699387078,2.859069699387078,2.789841900746751,2.789841900746751,3.0094038658633053,3.0094038658633053,2.3863688414504054,2.3863688414504054,2.5590423820617616,2.5590423820617616,3.065633378591315,3.065633378591315,2.4291790010077534,2.4291790010077534,2.8225352239591075,2.8225352239591075,2.2387653371712304,2.2387653371712304,2.5450473890215335,2.5450473890215335,2.6891982545054134,2.6891982545054134,2.899482975542469,2.899482975542469,2.6506096145118363,2.6506096145118363,2.8056382465225624,2.8056382465225624,2.8947428755276405,2.8947428755276405,2.4467414559514964,2.4467414559514964,2.5879699939896454,2.5879699939896454,2.5388385309285013,2.5388385309285013,2.740139439826521,2.740139439826521,2.897352243840146,2.897352243840146,2.6092816493437567,2.6092816493437567,2.8904875658638503,2.8904875658638503,2.6962365942680435,2.6962365942680435,2.7913336752451414,2.7913336752451414,2.8337326936208456,2.8337326936208456,2.9412228275041343,2.9412228275041343,3.0084302738559927,3.0084302738559927,2.58171593035172,2.58171593035172,2.7514318000456797,2.7514318000456797,2.91002058184381,2.91002058184381,2.819979498973453,2.819979498973453,2.8013035962470667,2.8013035962470667,2.7246080617311463,2.7246080617311463,2.432064180703776,2.432064180703776,2.971010959426735,2.971010959426735,2.2991896957049676,2.2991896957049676,2.8619835257408113,2.8619835257408113,2.8951821195531693,2.8951821195531693,2.655579045041236,2.655579045041236,2.5348096332807017,2.5348096332807017,2.809906363507025,2.809906363507025,2.6088463585475665,2.6088463585475665,2.835377169206936,2.835377169206936,2.7057720206607883,2.7057720206607883,2.6402710589314893,2.6402710589314893,2.8559634673275696,2.8559634673275696,2.805484565633037,2.805484565633037,2.7395269477750617,2.7395269477750617,2.797311794615439,2.797311794615439,2.2690094449873186,2.2690094449873186,2.5650754415197525,2.5650754415197525,3.0919383514857373,3.0919383514857373,2.545807009946998,2.545807009946998,2.9843018628442906,2.9843018628442906,2.9487336279074725,2.9487336279074725,3.168321027534148,3.168321027534148,2.7324428832720287,2.7324428832720287,2.8733496040563296,2.8733496040563296,2.973846644207697,2.973846644207697,2.446035891170709,2.446035891170709,2.705799361164054,2.705799361164054,2.731419509351099,2.731419509351099,2.645547207480263,2.645547207480263,2.6081293672414176,2.6081293672414176,2.642928573963218,2.642928573963218,2.620571668811749,2.620571668811749,2.87314849765869,2.87314849765869,2.67470257032312,2.67470257032312,2.648042910644108,2.648042910644108,2.488033535506247,2.488033535506247,2.6238485026706257,2.6238485026706257,2.680325440268348,2.680325440268348,2.4454784186269762,2.4454784186269762,2.5465328174487922,2.5465328174487922,2.407438017726122,2.407438017726122,2.774599370855981,2.774599370855981,3.0330410193593025,3.0330410193593025,2.4616189743749146,2.4616189743749146,2.251420171575603,2.251420171575603,2.737356495300105,2.737356495300105,2.7572658238585745,2.7572658238585745,2.7746300326618893,2.7746300326618893,2.7313100319272507,2.7313100319272507,2.4364904628459954,2.4364904628459954,2.9900576679565347,2.9900576679565347,2.627406305088357,2.627406305088357,2.9213208564880233,2.9213208564880233,2.6761550600906503,2.6761550600906503,2.4321774941117837,2.4321774941117837,2.676209603597954,2.676209603597954,2.2953726078692966,2.2953726078692966,2.4012084070907918,2.4012084070907918,2.3996946548610936,2.3996946548610936,3.0464564818759072,3.0464564818759072,2.516426255011652,2.516426255011652,2.4338512308493705,2.4338512308493705
A5704,North,2.0,0.0,wind,0.0,0.6270490597752314,0.6270490597752314,0.594927038230594,0.594927038230594,0.7000601436795932,0.7000601436795932,0.6251989040757735,0.6251989040757735,0.6598390745240295,0.6598390745240295,0.681395010476308,0.681395010476308,0.6599397332886383,0.6599397332886383,0.7077388798501261,0.7077388798501261,0.5625381524615705,0.5625381524615705,0.5980614144818901,0.5980614144818901,0.7261748836485822,0.7261748836485822,0.5553740962636766,0.5553740962636766,0.659030903722055,0.659030903722055,0.5163582715912298,0.5163582715912298,0.6094861824419695,0.6094861824419695,0.6493399542216594,0.6493399542216594,0.6933610272361648,0.6933610272361648,0.6344788433461872,0.6344788433461872,0.6716427922305002,0.6716427922305002,0.6934980448584156,0.6934980448584156,0.5819039360198985,0.5819039360198985,0.6249070183249614,0.6249070183249614,0.6055226365081126,0.6055226365081126,0.6671125534769544,0.6671125534769544,0.6805016059525997,0.6805016059525997,0.6175471993184374,0.6175471993184374,0.6861689824958148,0.6861689824958148,0.6480014890704524,0.6480014890704524,0.661036173260527,0.661036173260527,0.6763660667605791,0.6763660667605791,0.7181137656652936,0.7181137656652936,0.751443127607331,0.751443127607331,0.5984022259054882,0.5984022259054882,0.6608435946440068,0.6608435946440068,0.691715047788307,0.691715047788307,0.6703135407748277,0.6703135407748277,0.6776827436021904,0.6776827436021904,0.6506177855641226,0.6506177855641226,0.5513475180114824,0.5513475180114824,0.7082912682197957,0.7082912682197957,0.5798014764414461,0.5798014764414461,0.673374470126646,0.673374470126646,0.7049854444255743,0.7049854444255743,0.6462613436905258,0.6462613436905258,0.607865087485493,0.607865087485493,0.6659181059131924,0.6659181059131924,0.6247189477425081,0.6247189477425081,0.678636818518271,0.678636818518271,0.6420028399294324,0.6420028399294324,0.6276613257874715,0.6276613257874715,0.6786541511605719,0.6786541511605719,0.6577871914445268,0.6577871914445268,0.666181557054415,0.666181557054415,0.6650446581470533,0.6650446581470533,0.5640315552642505,0.5640315552642505,0.608575999975983,0.608575999975983,0.7098770543906312,0.7098770543906312,0.5928946510073274,0.5928946510073274,0.7185526043477921,0.7185526043477921,0.6992948190639936,0.6992948190639936,0.7325450322448432,0.7325450322448432,0.6473532576939078,0.6473532576939078,0.6950835050135993,0.6950835050135993,0.7442636781377132,0.7442636781377132,0.5761496071493184,0.5761496071493184,0.6319928584981653,0.6319928584981653,0.6520867363609568,0.6520867363609568,0.6205645391540884,0.6205645391540884,0.615917674486127,0.615917674486127,0.6248719009097385,0.6248719009097385,0.6289215348211883,0.6289215348211883,0.6824308624368314,0.6824308624368314,0.6453465459735526,0.6453465459735526,0.6372894614468123,0.6372894614468123,0.5890450444636599,0.5890450444636599,0.6219802927420233,0.6219802927420233,0.6390380908600264,0.6390380908600264,0.5895467162138743,0.5895467162138743,0.6032704787608054,0.6032704787608054,0.5527491288040096,0.5527491288040096,0.651557837158748,0.651557837158748,0.7247907615326312,0.7247907615326312,0.5958380553554434,0.5958380553554434,0.5207227457179897,0.5207227457179897,0.6488017599514251,0.6488017599514251,0.6516418574393583,0.6516418574393583,0.6540948171054879,0.6540948171054879,0.6439395961704122,0.6439395961704122,0.5918987042369963,0.5918987042369963,0.6985825739853908,0.6985825739853908,0.6264570024105751,0.6264570024105751,0.6989512051674183,0.6989512051674183,0.6341126490989382,0.6341126490989382,0.552531159245575,0.552531159245575,0.6452277615309185,0.6452277615309185,0.5419573521762686,0.5419573521762686,0.5643354332729018,0.5643354332729018,0.5559514990405887,0.5559514990405887,0.7120126841406318,0.7120126841406318,0.6078448981610336,0.6078448981610336,0.5632405294422824,0.5632405294422824
A5707_0,Central,1192.0,12.21,inflexible,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0,0.0,1192.0
A5707_1,Central,124.0,16.42,inflexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5707_2,Central,1.0,16.43,inflexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5707_3,Central,126.0,17.48,inflexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5707_4,Central,75.0,22.19,inflexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
